type,amount,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,1470.16,38232.84,0,0,0
PAYMENT,11760.28,62980.72,0,0,0
PAYMENT,4733.94,727129.06,0,0,0
PAYMENT,6466.5,8523.5,0,0,0
DEBIT,309.33,69945.67,583425.68,61151.23,0
PAYMENT,819.45,355838.55,0,0,0
PAYMENT,8892.44,21714.56,0,0,0
PAYMENT,311.38,1149.62,0,0,0
CASH_OUT,222108.22,0,5958843.51,6534746.07,0
PAYMENT,4485.32,245907.68,0,0,0
PAYMENT,9723.57,10303.43,0,0,0
TRANSFER,38473.99,0,0,38473.99,0
PAYMENT,24445.19,0,0,0,0
PAYMENT,2976.86,0,0,0,0
PAYMENT,15774.38,0,0,0,0
PAYMENT,3452.17,0,0,0,0
PAYMENT,21501.47,194431.53,0,0,0
PAYMENT,3562.21,0,0,0,0
PAYMENT,311.28,18909.72,0,0,0
PAYMENT,6190.73,0,0,0,0
PAYMENT,380.02,0,0,0,0
CASH_OUT,65971.82,0,84212.94,10659.79,0
PAYMENT,9971.14,30681.86,0,0,0
PAYMENT,4700.07,0,0,0,0
PAYMENT,349.63,8687.37,0,0,0
DEBIT,2290.11,52217.19,157289.57,147251.58,0
PAYMENT,12165.21,40051.99,0,0,0
PAYMENT,1383.91,38668.08,0,0,0
TRANSFER,106622.7,0,73012,141949.63,0
DEBIT,634.95,29730.05,83845.22,6768.24,0
PAYMENT,6013.05,37816.95,0,0,0
DEBIT,2307.17,13321.83,82609.64,84916.82,0
PAYMENT,9541.85,0,0,0,0
PAYMENT,5206.23,0,0,0,0
PAYMENT,5260.41,0,0,0,0
PAYMENT,9105.32,1123.68,0,0,0
PAYMENT,4918.9,0,0,0,0
PAYMENT,14349.18,0,0,0,0
PAYMENT,16947.34,11942.66,0,0,0
PAYMENT,10211.96,20852.04,0,0,0
PAYMENT,17453.51,4350.49,0,0,0
PAYMENT,514.74,7079.26,0,0,0
PAYMENT,12039.23,0,0,0,0
PAYMENT,6019.63,55821.37,0,0,0
PAYMENT,4478.67,6125.33,0,0,0
PAYMENT,6614.92,3803.08,0,0,0
PAYMENT,8181.09,106570.91,0,0,0
CASH_OUT,140396.66,0,0,52845.35,0
PAYMENT,2830.73,0,0,0,0
PAYMENT,162.17,5.83,0,0,0
PAYMENT,18763.84,0,0,0,0
PAYMENT,4691.54,15990.46,0,0,0
PAYMENT,18062.09,0,0,0,0
PAYMENT,9371.85,0,0,0,0
CASH_OUT,56432.77,0,119699.03,176131.8,0
PAYMENT,7303.17,248507.83,0,0,0
DEBIT,677.53,36389.47,9376,10053.53,0
PAYMENT,5560.25,1164188.6,0,0,0
CASH_IN,351633.67,1794804.46,11047114.27,10695480.59,0
CASH_IN,139524.98,2707343.89,150184.77,10659.79,0
CASH_IN,107547.52,2838786.77,1081094.78,1259045.81,0
CASH_IN,24889.66,2863676.43,261783.61,469207.53,0
CASH_IN,286710.32,3412921.91,1821797.08,1791710.89,0
CASH_IN,241906.13,3654828.04,246269.21,0,0
CASH_IN,227500.21,3882328.25,1382821.48,1155321.27,0
CASH_IN,138805.3,4375036.28,3558749.78,3419944.48,0
CASH_IN,126516.27,4501552.55,202636.54,76120.27,0
CASH_IN,214226.11,4837531.04,352621.6,138395.49,0
CASH_IN,140691.04,4978222.08,2790760.39,2906551.06,0
CASH_IN,42646.67,5020868.75,82649,40002.33,0
CASH_IN,218881.33,5239750.08,1923049.64,1923836.34,0
CASH_IN,200373.08,5440123.16,10336284.31,10135911.23,0
CASH_IN,79079.01,5519202.17,87801.99,8722.97,0
CASH_IN,49512.11,5605489.74,498678.55,449166.44,0
CASH_IN,170063.55,5775553.29,252910.22,82846.67,0
CASH_IN,193954.94,6174216.89,16878884.88,16684929.93,0
CASH_IN,94841.38,6269058.27,5605441.77,5579568.65,0
CASH_IN,275712.54,6269058.27,6269058.27,11073556.18,0
CASH_IN,38978.32,6308036.58,975364.06,744264.96,0
CASH_IN,28652.4,6399805.66,215851.28,281857.03,0
CASH_IN,391970.1,6791775.76,18654338.84,18122628.7,0
CASH_IN,157570.4,6949346.16,1244375.57,1070702.75,0
CASH_IN,152991.7,7102337.86,5209699.06,5056707.37,0
CASH_IN,252555.37,7354893.23,10516859.72,10155564.02,0
CASH_IN,143669.66,7498562.89,681364.03,1097218.45,0
CASH_IN,77711.94,7576274.83,84480.17,6768.24,0
CASH_IN,81687.69,7657962.52,130747.56,49059.87,0
CASH_IN,211454.31,7869416.83,4175810.62,3964356.31,0
CASH_IN,70396.7,7939813.54,141110.62,70713.92,0
CASH_IN,70060.61,8097425.46,936385.74,744264.96,0
CASH_IN,119084.3,8216509.75,130216.32,0,0
CASH_IN,63590.82,8280100.58,122229.61,58638.78,0
CASH_IN,54664.96,8940791.92,227800.94,173135.98,0
CASH_IN,56316.65,8997108.57,57647.6,86242.27,0
CASH_IN,9638.88,9006747.44,15448,0,0
CASH_IN,79346.19,9086093.64,2039555.72,2107162.1,0
CASH_IN,54168.83,9140262.47,927281.7,1166470.9,0
CASH_IN,139740.04,9373190.47,18262368.74,18122628.7,0
CASH_IN,132890.64,9506081.11,1960209.53,2107162.1,0
CASH_IN,31876.77,9506081.11,9506081.11,11073556.18,0
CASH_IN,212291.34,9718372.45,251192.4,45982.28,0
CASH_IN,103835.15,9822207.6,1086805.17,1070702.75,0
CASH_IN,67997.07,9890204.67,8881773.68,8813776.61,0
CASH_IN,313452.48,10327607.34,537694.37,1097218.45,0
CASH_IN,168681.06,10496288.4,229832.29,61151.23,0
CASH_IN,160370.33,10656658.73,10264304.34,10155564.02,0
PAYMENT,10324.3,0,0,0,0
PAYMENT,24953.83,0,0,0,0
CASH_OUT,101226.51,0,236893.95,469207.53,0
DEBIT,6459.82,238353.18,9807.8,17320.91,0
PAYMENT,2678.1,82075.9,0,0,0
DEBIT,5230.89,7149.11,973547.26,1259045.81,0
PAYMENT,2449.65,0,0,0,0
PAYMENT,1327.37,158252.31,0,0,0
PAYMENT,11000.73,147251.58,0,0,0
PAYMENT,1576.82,184804.18,0,0,0
PAYMENT,14229.35,170574.82,0,0,0
PAYMENT,2280.09,168294.74,0,0,0
PAYMENT,3236.42,0,0,0,0
PAYMENT,2153.63,19725.43,0,0,0
PAYMENT,15803.6,3921.83,0,0,0
PAYMENT,2040.71,1881.12,0,0,0
PAYMENT,10693.28,0,0,0,0
PAYMENT,13651.49,0,0,0,0
PAYMENT,5954.41,0,0,0,0
PAYMENT,7699.52,0,0,0,0
PAYMENT,1612.26,11649.74,0,0,0
PAYMENT,3000.33,8649.41,0,0,0
PAYMENT,5898.58,78773.42,0,0,0
PAYMENT,2388.04,48533.96,0,0,0
PAYMENT,12882.91,7757.09,0,0,0
CASH_IN,71045.05,76769.05,0,0,0
PAYMENT,5769.55,55121.45,0,0,0
PAYMENT,12710.27,312979.73,0,0,0
PAYMENT,15630,40132,0,0,0
PAYMENT,906.96,428760.04,0,0,0
PAYMENT,16811.1,55060.9,0,0,0
PAYMENT,9707.6,0,0,0,0
DEBIT,3882.8,11252.2,9980.32,13863.12,0
PAYMENT,8545.5,44642.5,0,0,0
PAYMENT,6373.61,35391.39,0,0,0
CASH_OUT,9255.25,26136.14,38668.08,47923.33,0
CASH_OUT,36361.34,0,1046974.06,1187114.17,0
CASH_OUT,68968.25,0,5510600.39,5579568.65,0
CASH_OUT,8760.71,0,7347209.57,7416184.79,0
CASH_OUT,18672.02,0,72283.07,90955.09,0
CASH_OUT,93793.88,0,189253.3,283047.18,0
CASH_OUT,51630.01,0,10103934.01,10155564.02,0
CASH_OUT,30095.32,0,34741.65,64836.97,0
CASH_OUT,214983.83,0,10656658.73,11073556.18,0
CASH_OUT,295143.53,0,342785.21,637928.74,0
CASH_OUT,454775.22,0,661954.11,1528227.01,0
CASH_OUT,341122.21,0,0,592289.45,0
PAYMENT,5352.59,5954.41,0,0,0
PAYMENT,3847.78,24627.45,0,0,0
PAYMENT,8024.95,82932.05,0,0,0
PAYMENT,11378.85,195802.15,0,0,0
PAYMENT,10994.82,0,0,0,0
PAYMENT,3414.39,5878.61,0,0,0
PAYMENT,1958.03,58198.26,0,0,0
CASH_OUT,312856,0,1610980.34,1923836.34,0
PAYMENT,1563.69,103264.31,0,0,0
PAYMENT,580.51,81367.49,0,0,0
DEBIT,3462.64,62868.36,64259.52,67722.17,0
PAYMENT,1666.17,28130.7,0,0,0
CASH_OUT,94658.15,0,187198.88,281857.03,0
CASH_OUT,68588.88,0,548065.07,877201.48,0
CASH_OUT,132382.57,0,0,1095914.71,0
TRANSFER,148688.71,0,0,217318.86,0
PAYMENT,10819.89,3819.11,0,0,0
PAYMENT,2739.8,8643.2,0,0,0
PAYMENT,7611.48,3907.52,0,0,0
PAYMENT,5567.54,0,0,0,0
PAYMENT,5222.53,0,0,0,0
PAYMENT,1863.03,0,0,0,0
PAYMENT,20461.89,0,0,0,0
PAYMENT,2531.09,0,0,0,0
PAYMENT,20442.39,0,0,0,0
PAYMENT,9914.5,103970.5,0,0,0
PAYMENT,7182,0,0,0,0
PAYMENT,22228.5,0,0,0,0
PAYMENT,117.32,12642.68,0,0,0
DEBIT,1225.92,203979.08,36938,36054.62,0
PAYMENT,2986.97,22844.03,0,0,0
DEBIT,1890.03,37779.97,742374.93,744264.96,0
CASH_OUT,108659.34,0,16896.7,125556.04,0
PAYMENT,5966.29,13945.71,0,0,0
PAYMENT,7810.47,6135.24,0,0,0
DEBIT,2307.78,217640.98,22876,25183.78,0
CASH_OUT,97601.12,120039.86,99684,197285.12,0
CASH_OUT,48183.1,71856.76,1412484.09,1791001.63,0
CASH_OUT,256481.7,0,2650069.35,2906551.06,0
CASH_OUT,37493.87,0,10871642.56,11073556.18,0
CASH_OUT,58981.28,0,301345.29,360326.58,0
CASH_OUT,108702.86,0,6180951.73,6534746.07,0
CASH_OUT,210833.38,0,581492,792325.38,0
CASH_OUT,106336.36,0,224241.89,1097218.45,0
CASH_OUT,163717.43,0,10909136.43,11073556.18,0
CASH_OUT,280267.65,0,978778.15,1259045.81,0
CASH_OUT,381479.99,0,1116729.33,1528227.01,0
CASH_OUT,194008.39,0,330578.26,1097218.45,0
CASH_OUT,178805.23,0,524586.65,1097218.45,0
PAYMENT,385.23,54347.77,0,0,0
PAYMENT,14925.71,0,0,0,0
PAYMENT,5919.22,393646.78,0,0,0
PAYMENT,11689.02,29368.98,0,0,0
PAYMENT,6330.85,5710.15,0,0,0
PAYMENT,6604.34,283893.66,0,0,0
PAYMENT,10625.75,53339.25,0,0,0
DEBIT,3817.82,26588.18,11132.03,0,0
CASH_OUT,69734.12,0,233370.36,303104.48,0
PAYMENT,4486.69,8659.31,0,0,0
PAYMENT,8757.09,410532.91,0,0,0
PAYMENT,1330.7,36833.22,0,0,0
PAYMENT,778.6,36054.62,0,0,0
PAYMENT,278.57,25918.43,0,0,0
PAYMENT,2065.59,49218.41,0,0,0
PAYMENT,1885.53,13365.07,0,0,0
CASH_OUT,235419.91,0,703391.88,1097218.45,0
CASH_IN,141982.52,191251.52,11219,0,0
PAYMENT,3427.04,0,0,0,0
PAYMENT,9687.92,0,0,0,0
PAYMENT,772.01,0,0,0,0
PAYMENT,898,0,0,0,0
PAYMENT,4090.83,0,0,0,0
PAYMENT,3319.89,0,0,0,0
PAYMENT,16734.5,0,0,0,0
PAYMENT,10720.07,0,0,0,0
PAYMENT,12786.76,0,0,0,0
CASH_OUT,71579.52,0,258506.08,330085.6,0
TRANSFER,203330.05,0,113152.38,379539.92,0
PAYMENT,486.97,27842.03,0,0,0
CASH_OUT,101485.5,0,1083335.4,1187114.17,0
CASH_OUT,57908.35,0,4353067.22,4410975.57,0
CASH_OUT,87732.74,0,982970.02,1070702.75,0
CASH_OUT,185611.95,0,691589.53,877201.48,0
CASH_OUT,158406.66,0,938811.79,1097218.45,0
CASH_OUT,358456.99,0,5371342.16,5729799.14,0
CASH_OUT,245091.49,0,6289654.59,6534746.07,0
CASH_OUT,115800.39,0,201197,316997.39,0
CASH_OUT,128357.05,0,341122.21,592289.45,0
CASH_OUT,256624.13,0,1535086.76,1791710.89,0
CASH_OUT,63057.49,0,316482.43,379539.92,0
CASH_OUT,330334.44,0,1460667.19,1791001.63,0
PAYMENT,6473.31,8604.69,0,0,0
PAYMENT,10399.14,33578.86,0,0,0
PAYMENT,3580.23,22144.77,0,0,0
PAYMENT,6531.24,16141.76,0,0,0
PAYMENT,14462.98,86128.02,0,0,0
PAYMENT,5822.2,0,0,0,0
PAYMENT,11559.81,4819.61,0,0,0
PAYMENT,8216.87,81993.37,0,0,0
PAYMENT,5122.98,15225.02,0,0,0
DEBIT,2744.65,0,5417.23,8161.87,0
DEBIT,1053.29,10633.71,16267.62,17320.91,0
PAYMENT,8886.96,14523.04,0,0,0
PAYMENT,8543.51,6398.49,0,0,0
DEBIT,4198.49,165608.51,3519099.83,3726770.23,0
PAYMENT,473.51,19978.49,0,0,0
PAYMENT,4481.54,0,0,0,0
TRANSFER,132513.7,0,220237.06,352750.76,0
PAYMENT,5398.15,96350.85,0,0,0
PAYMENT,722.75,37067.25,0,0,0
PAYMENT,11101.89,40428.11,0,0,0
PAYMENT,964.93,13766.07,0,0,0
PAYMENT,2358.86,9727.14,0,0,0
PAYMENT,9714.23,21197.77,0,0,0
PAYMENT,5184.26,10914.66,0,0,0
CASH_OUT,60214.51,0,7355970.28,7416184.79,0
DEBIT,633.34,23431.66,17860.54,18493.88,0
PAYMENT,499.09,22932.57,0,0,0
PAYMENT,1150.36,40548.64,0,0,0
PAYMENT,581.37,1050.63,0,0,0
DEBIT,1131.72,192195.28,45738,46869.72,0
PAYMENT,6069.06,4932.75,0,0,0
TRANSFER,7081.22,0,38901.06,45982.28,0
DEBIT,4369.05,4657.95,6773.84,11142.89,0
PAYMENT,2767.59,0,0,0,0
PAYMENT,4821.26,244630.74,0,0,0
PAYMENT,2471.19,17137.81,0,0,0
PAYMENT,10006.72,0,0,0,0
PAYMENT,6108.27,15594.73,0,0,0
PAYMENT,4570.29,2311.67,0,0,0
DEBIT,3995.57,102923.43,12145.85,16141.42,0
DEBIT,702.32,30720.68,11072853.86,11073556.18,0
PAYMENT,7312.49,9208.51,0,0,0
PAYMENT,3567.5,5641.01,0,0,0
PAYMENT,1994.71,3646.3,0,0,0
PAYMENT,1657.09,26352.78,0,0,0
PAYMENT,3095.41,0,0,0,0
PAYMENT,1971.81,3391.19,0,0,0
PAYMENT,4987.75,16432.25,0,0,0
PAYMENT,5143.81,45664.93,0,0,0
CASH_OUT,45458.81,206.12,63112.23,108571.04,0
PAYMENT,8723.42,31018.58,0,0,0
PAYMENT,9446.02,0,0,0,0
PAYMENT,9145.05,0,0,0,0
CASH_OUT,55940.69,0,82686.96,138627.65,0
PAYMENT,5745.53,15286.47,0,0,0
PAYMENT,4249.18,35739.82,0,0,0
CASH_OUT,30017.69,141949.63,1498209.32,1528227.01,0
PAYMENT,5812.29,188432.71,0,0,0
PAYMENT,2292.68,18639.32,0,0,0
PAYMENT,2959.21,8804.79,0,0,0
PAYMENT,15245.32,14736.68,0,0,0
PAYMENT,4468.28,21806.72,0,0,0
PAYMENT,7803.48,0,0,0,0
PAYMENT,18483.96,318183.44,0,0,0
DEBIT,1160.21,21721.79,3277,0,0
PAYMENT,21394.15,0,0,0,0
TRANSFER,84911.32,0,1330.96,86242.27,0
PAYMENT,2740.48,1696.74,0,0,0
PAYMENT,5556.1,0,0,0,0
PAYMENT,826.36,0,0,0,0
PAYMENT,3308.25,0,0,0,0
PAYMENT,28714.16,0,0,0,0
PAYMENT,14841.59,0,0,0,0
PAYMENT,25162.93,0,0,0,0
PAYMENT,2713.13,0,0,0,0
PAYMENT,12129.31,0,0,0,0
PAYMENT,28118.46,0,0,0,0
PAYMENT,9157.3,1614.7,0,0,0
PAYMENT,22012.11,0,0,0,0
DEBIT,981.57,0,31223,32204.57,0
DEBIT,2293.28,5826.72,1184820.89,1187114.17,0
PAYMENT,21069.51,0,0,0,0
PAYMENT,4865.12,1073.88,0,0,0
PAYMENT,6605.53,15816.47,0,0,0
TRANSFER,203471.91,0,3523298.32,3726770.23,0
PAYMENT,8834.5,268569.12,0,0,0
PAYMENT,2290,266279.12,0,0,0
PAYMENT,6002.42,260276.69,0,0,0
PAYMENT,1102.38,259174.31,0,0,0
PAYMENT,1702.16,19845.84,0,0,0
TRANSFER,183763.58,0,0,183763.58,0
TRANSFER,308871.37,0,0,308871.37,0
PAYMENT,11357.4,49632.45,0,0,0
PAYMENT,2234.3,33501.7,0,0,0
DEBIT,3017.34,52601.66,14566.06,17583.4,0
PAYMENT,2997.75,0,0,0,0
TRANSFER,448593.63,0,0,448593.63,0
PAYMENT,7766.84,0,0,0,0
PAYMENT,149.66,0,0,0,0
PAYMENT,7853.17,0,0,0,0
PAYMENT,15498.52,0,0,0,0
PAYMENT,2619.18,0,0,0,0
PAYMENT,2272.46,0,0,0,0
PAYMENT,1395.69,0,0,0,0
PAYMENT,18658.63,0,0,0,0
PAYMENT,20051.7,0,0,0,0
PAYMENT,1445.37,0,0,0,0
PAYMENT,5647.66,236616.34,0,0,0
PAYMENT,5183.53,34683.47,0,0,0
CASH_OUT,189592.17,0,9178122.36,9367714.52,0
DEBIT,1841.58,23415.42,21697.97,23539.55,0
TRANSFER,23377.76,381598.24,206.12,23583.88,0
PAYMENT,10788.66,69988.34,0,0,0
PAYMENT,13285.98,4218.49,0,0,0
CASH_OUT,69038.41,0,814113.89,2051802.27,0
PAYMENT,5750.69,15450.31,0,0,0
DEBIT,1726.62,3806.38,53743.06,56847.02,0
PAYMENT,5908.57,18012.43,0,0,0
PAYMENT,9611.47,8400.96,0,0,0
PAYMENT,11816.56,43384.44,0,0,0
PAYMENT,439.66,20089.34,0,0,0
PAYMENT,13802.16,0,0,0,0
PAYMENT,2391.38,36510.62,0,0,0
PAYMENT,4738.43,1519.57,0,0,0
PAYMENT,12099.05,106145.95,0,0,0
PAYMENT,13550.62,25247.38,0,0,0
PAYMENT,4539.49,0,0,0,0
CASH_IN,233432.28,289530.28,1891.79,0,0
PAYMENT,17549.8,21175.2,0,0,0
PAYMENT,6416.72,18818.03,0,0,0
CASH_OUT,232486.18,0,1070702.75,921817.65,0
CASH_OUT,53083.59,0,197285.12,73147.6,0
CASH_OUT,104222.89,0,4629353.77,4517761.53,0
CASH_OUT,107963.88,0,469207.53,270110.78,0
CASH_OUT,332574.96,0,6609667.12,6818933.6,0
CASH_OUT,299336.05,0,744264.96,1748436.14,0
CASH_OUT,259448.64,0,440606.35,617488.4,0
CASH_OUT,22948.44,0,55249,36407.19,0
CASH_OUT,49267.14,0,90955.09,2167.32,0
CASH_OUT,692460.02,0,883152.29,2051802.27,0
CASH_OUT,211131.43,0,11073556.18,13060826.21,0
CASH_OUT,150366.56,0,766061.93,270110.78,0
CASH_OUT,10511.06,0,43471,53982.06,0
CASH_OUT,44145.7,0,247417,96636.56,0
PAYMENT,733.57,0,0,0,0
DEBIT,3035.96,0,329055,7074754.63,0
PAYMENT,478.1,583.9,0,0,0
PAYMENT,1500.44,27552.56,0,0,0
PAYMENT,4794.98,31410.02,0,0,0
DEBIT,1777.63,5483.37,373838.99,66548.75,0
PAYMENT,12475.89,0,0,0,0
PAYMENT,3887.42,56060.58,0,0,0
PAYMENT,8416.21,47644.38,0,0,0
PAYMENT,2801.67,17242.33,0,0,0
PAYMENT,3065.51,44315.49,0,0,0
PAYMENT,3814.9,47730.1,0,0,0
TRANSFER,235882.32,0,281857.03,68880.79,0
CASH_IN,79037.41,576321.41,17609,0,0
PAYMENT,4189.91,8695.09,0,0,0
PAYMENT,6621.75,68707.65,0,0,0
TRANSFER,49367.62,19340.02,877201.48,3208966.39,0
TRANSFER,162724.99,0,6534746.07,7760414.85,0
TRANSFER,217743.76,0,1096187.24,1313931,0
TRANSFER,189352.83,0,301573.51,167163.39,0
TRANSFER,1773020.91,0,11284687.61,13060826.21,0
TRANSFER,1869161.56,0,2906551.06,6235766.54,0
TRANSFER,170610.11,0,1095914.71,1066634.1,0
TRANSFER,939018.7,0,1791001.63,2485918.01,0
TRANSFER,721458.64,0,1043601.01,1748436.14,0
TRANSFER,1487557.25,0,10155564.02,11157336.25,0
TRANSFER,418492.9,0,592289.45,486798.02,0
TRANSFER,490747.67,0,7416184.79,7103899.5,0
TRANSFER,257641.56,0,3541578.38,7173523.49,0
TRANSFER,984994.76,0,5729799.14,7473141.22,0
TRANSFER,507138.3,0,5579568.65,5792135.89,0
TRANSFER,603258.56,0,6697471.07,7760414.85,0
TRANSFER,129735.3,0,138395.49,268130.78,0
TRANSFER,152649.37,0,1166470.9,1116289.38,0
PAYMENT,3714.42,172417.38,0,0,0
TRANSFER,135348.62,37068.76,490926.34,167163.39,0
PAYMENT,8068.5,11865.5,0,0,0
PAYMENT,4890.32,47802.68,0,0,0
PAYMENT,27037.66,20765.02,0,0,0
PAYMENT,7360.48,281759.52,0,0,0
PAYMENT,850.65,280908.87,0,0,0
PAYMENT,2276.89,7776.65,0,0,0
PAYMENT,30858.63,0,0,0,0
PAYMENT,8386.17,22484.83,0,0,0
PAYMENT,12029.55,10455.28,0,0,0
PAYMENT,10597.26,33866.74,0,0,0
PAYMENT,2837.62,75663.55,0,0,0
PAYMENT,12894.97,7632.03,0,0,0
TRANSFER,256227.34,0,52415.15,140163.41,0
PAYMENT,8348.86,36640.14,0,0,0
PAYMENT,5825.97,0,0,0,0
DEBIT,4924.01,41945.71,43691.09,81584.44,0
CASH_OUT,170099.02,0,608063,778162.02,0
PAYMENT,3252.29,14687,0,0,0
PAYMENT,4147.62,10539.37,0,0,0
PAYMENT,3597.85,41807.15,0,0,0
PAYMENT,1895.47,212674.53,0,0,0
PAYMENT,5832.27,45604.73,0,0,0
PAYMENT,8417.96,649.04,0,0,0
PAYMENT,5127.21,10615.79,0,0,0
PAYMENT,11493.01,0,0,0,0
DEBIT,394.34,74979.66,107168,0,0
CASH_IN,60223.17,86890.17,0,0,0
CASH_OUT,32969.34,131161.66,48615.1,81584.44,0
PAYMENT,694.12,19114.88,0,0,0
PAYMENT,1605.63,28893.37,0,0,0
PAYMENT,14079.08,0,0,0,0
DEBIT,4143.87,96214.45,100111.69,22736.93,0
PAYMENT,7738.69,88475.76,0,0,0
PAYMENT,3783.72,169352.26,0,0,0
PAYMENT,23147.49,146204.77,0,0,0
PAYMENT,141.03,146063.74,0,0,0
TRANSFER,303473.14,0,0,303473.14,0
PAYMENT,1196.61,103654.39,0,0,0
PAYMENT,19288.9,0,0,0,0
PAYMENT,2217.41,0,0,0,0
PAYMENT,11391.64,0,0,0,0
PAYMENT,2897.59,10105.32,0,0,0
PAYMENT,4886.95,5218.37,0,0,0
PAYMENT,2556.31,2662.06,0,0,0
PAYMENT,1212.07,1449.99,0,0,0
PAYMENT,4072.66,0,0,0,0
PAYMENT,2441.09,0,0,0,0
PAYMENT,7074.35,0,0,0,0
PAYMENT,5045.77,0,0,0,0
PAYMENT,12542.66,0,0,0,0
PAYMENT,34.22,0,0,0,0
PAYMENT,8087.5,0,0,0,0
PAYMENT,10965.89,0,0,0,0
PAYMENT,7707.04,0,0,0,0
PAYMENT,2980.24,0,0,0,0
PAYMENT,20603.4,0,0,0,0
PAYMENT,14514.14,0,0,0,0
PAYMENT,18782.2,0,0,0,0
PAYMENT,19332.44,0,0,0,0
PAYMENT,3286.78,0,0,0,0
PAYMENT,21987.06,0,0,0,0
PAYMENT,3879.64,0,0,0,0
PAYMENT,38.88,0,0,0,0
PAYMENT,2942.66,0,0,0,0
PAYMENT,10024.14,21731.86,0,0,0
DEBIT,3949.99,1583.01,209201.42,195932.4,0
DEBIT,7888.3,0,57107,4770.58,0
PAYMENT,4994.3,27210.28,0,0,0
DEBIT,8723.05,3856.95,1266524.82,1066634.1,0
PAYMENT,7204.66,8220.34,0,0,0
PAYMENT,764.8,50058.2,0,0,0
PAYMENT,5910.1,468753.35,0,0,0
PAYMENT,9877.48,458875.87,0,0,0
PAYMENT,8194.49,1851.51,0,0,0
PAYMENT,1477.91,607246.09,0,0,0
PAYMENT,4004.23,0,0,0,0
PAYMENT,423.81,306189.19,0,0,0
DEBIT,6012.68,244356.03,141949.63,147962.31,0
PAYMENT,2478.71,241877.32,0,0,0
PAYMENT,10592.75,54402.54,0,0,0
PAYMENT,6382.51,48020.03,0,0,0
PAYMENT,5840.15,25434.85,0,0,0
PAYMENT,7767.92,31924.08,0,0,0
PAYMENT,740.95,41.05,0,0,0
TRANSFER,67234.96,0,0,67234.96,0
PAYMENT,3088.09,277353.91,0,0,0
PAYMENT,14198.34,0,0,0,0
PAYMENT,29414.89,0,0,0,0
PAYMENT,402.22,0,0,0,0
PAYMENT,6934.8,0,0,0,0
PAYMENT,9614.45,0,0,0,0
PAYMENT,7856.39,0,0,0,0
PAYMENT,1125.82,0,0,0,0
PAYMENT,208.35,49567.65,0,0,0
PAYMENT,3719.89,27564.11,0,0,0
DEBIT,923.14,34588.86,200546,19293.26,0
PAYMENT,5975.88,0,0,0,0
PAYMENT,3703.76,0,0,0,0
PAYMENT,4356.91,65129.09,0,0,0
PAYMENT,647.06,40174.94,0,0,0
PAYMENT,7734.86,67268.41,0,0,0
PAYMENT,1602.18,62989.77,0,0,0
PAYMENT,23938.64,39051.13,0,0,0
PAYMENT,9418.88,29632.24,0,0,0
PAYMENT,11265.41,18366.83,0,0,0
PAYMENT,1044.89,17321.94,0,0,0
PAYMENT,4944.69,12377.25,0,0,0
PAYMENT,9222.29,969.51,0,0,0
PAYMENT,46256.91,0,0,0,0
PAYMENT,3220.95,0,0,0,0
PAYMENT,15730.19,0,0,0,0
PAYMENT,9877.72,0,0,0,0
PAYMENT,979.03,0,0,0,0
PAYMENT,4497.18,0,0,0,0
PAYMENT,7891.04,0,0,0,0
PAYMENT,2707.95,0,0,0,0
PAYMENT,11762.79,0,0,0,0
PAYMENT,4538.3,0,0,0,0
PAYMENT,1130.94,0,0,0,0
PAYMENT,4235.51,695819.48,0,0,0
PAYMENT,5374.49,690444.99,0,0,0
PAYMENT,2390.56,684867.83,0,0,0
PAYMENT,20144.74,664723.1,0,0,0
PAYMENT,16165.8,648557.3,0,0,0
PAYMENT,9191.09,639366.21,0,0,0
PAYMENT,1338.19,638028.02,0,0,0
PAYMENT,5203.95,632824.07,0,0,0
PAYMENT,1360.43,225125.57,0,0,0
PAYMENT,3042.92,43742.08,0,0,0
PAYMENT,7890.99,23095.01,0,0,0
TRANSFER,150142.45,0,42858,549946.93,0
PAYMENT,4957.02,22143.98,0,0,0
PAYMENT,7402.3,93834.7,0,0,0
PAYMENT,1216.72,10039.28,0,0,0
CASH_OUT,13939.21,10779.79,20765.02,13707.11,0
TRANSFER,156474.87,11530.13,3624999.45,2560556.45,0
DEBIT,5871.06,4620.94,23508.22,29379.28,0
DEBIT,2351.74,0,18910.85,21262.59,0
PAYMENT,4681.64,0,0,0,0
PAYMENT,10819.72,0,0,0,0
DEBIT,1046.5,0,352750.76,280487.56,0
PAYMENT,5904.7,15787.3,0,0,0
PAYMENT,7118.18,16073.82,0,0,0
PAYMENT,6022.26,10051.56,0,0,0
DEBIT,5360.4,0,42198,36078.93,0
PAYMENT,11667.76,447424.24,0,0,0
PAYMENT,2316.7,45921.3,0,0,0
PAYMENT,7049.83,62936.17,0,0,0
PAYMENT,2110.53,0,0,0,0
PAYMENT,5758.46,0,0,0,0
CASH_OUT,89518.58,0,273208.5,62111.53,0
CASH_OUT,28369.42,0,31836,60205.42,0
PAYMENT,2900.55,495981.45,0,0,0
DEBIT,4390.62,64945.38,4820,0,0
PAYMENT,12343.16,12854.84,0,0,0
PAYMENT,873.3,0,0,0,0
PAYMENT,545.55,3541.45,0,0,0
PAYMENT,11987.41,19307.59,0,0,0
